id_partido;fecha;hora;categoria;competicion;grupo;estadio;equipo_local;equipo_visitante;goles_local;goles_visitante;amarillas_local;amarillas_visitante;rojas_local;rojas_visitante;arbitro_principal;arbitro_comite;arbitro_principal_clean;tarjetas_total;desviacion_tarjetas;id_territorio;ciudad;barrio;ref_edad;ref_years_arbitrando;ref_years_categoria;ref_rango_oficial;ref_IDP
149469;2026-01-07;21:00:00;AMATEUR;QUARTA CATALANA;GRUP 5;CAMP DE FUTBOL MPAL. PALASTADIUM LLUÍS MONER;PALAFOLLS, C.D. B;LLAGOSTERA, U.E. A;0;5;3;0;0;0;ROMERO SANCHEZ, DAVID;Maresme;ROMERO SANCHEZ, DAVID;3;-2.173220436280138;Palafolls;Palafolls;Palafolls;29.0;10.0;4.0;Àrbitre 2a Catalana;0.8199520461617137
80228;2026-01-07;21:00:00;AMATEUR;QUARTA CATALANA;GRUP 1;CAMP DE FUTBOL MPAL. DE GARRIGUELLA;GARRIGUELLA,C.E. A;EFC PALAU-SAVERDERA A;3;1;1;0;0;0;RADAIDAN HAMMADA, SI MOHAMED;Girona;RADAIDAN HAMMADA, SI MOHAMED;1;-4.173220436280138;Garriguella;Garriguella;Garriguella;24.0;3.0;1.0;Àrbitre 3a Catalana;-0.8569066881581167
41008;2026-01-08;20:45:00;AMATEUR;QUARTA CATALANA;GRUP 6;CAMP DE FUTBOL MPAL. EL GREGAL;LA PUNXA , CLUB DE FUTBOL  A;LLAGOSTERA, U.E. B;3;4;1;2;0;0;BOADA BARCELONA, MARC;Girona;BOADA BARCELONA, MARC;3;-2.173220436280138;Desconocido;Desconocido;Desconocido;32.0;12.0;7.0;Àrbitre 1a Catalana;1.9214481948463735
40994;2026-01-09;20:45:00;AMATEUR;QUARTA CATALANA;GRUP 6;CAMP DE FUTBOL MPAL. CAN GIBERT;SANTA EUGÈNIA CLUB FUTBOL A;LA PERA, U.E. A;2;2;4;2;0;0;CHINCHILLA CHINCHILLA, SERGIO;Girona;CHINCHILLA CHINCHILLA, SERGIO;6;0.826779563719862;Girona;Girona;Girona;49.0;21.0;12.0;Àrbitre Sit.Especial;0.7805236372052542
80234;2026-01-09;21:00:00;AMATEUR;QUARTA CATALANA;GRUP 1;CAMP DE FUTBOL MPAL. DE CABANES;CABANES, U.E. A;SELVATANS C.F. A;0;2;3;2;0;2;BASTERRETXEA CANTA, BORJA;Girona;BASTERRETXEA CANTA, BORJA;7;1.826779563719862;Cabanes;Cabanes;Cabanes;27.0;4.0;2.0;Àrbitre 2a Catalana;1.219070780360692
146183;2026-01-09;21:00:00;AMATEUR;TERCERA CATALANA;GRUP 3;CAMP DE FUTBOL MPAL. LES PRESES;LES PRESES, C.F. A;VILABLAREIX FUTBOL CLUB B;3;1;1;0;0;0;CABRERA VIDAL, ALBERT;Girona;CABRERA VIDAL, ALBERT;1;-4.173220436280138;Preses, les;Les Preses;Les Preses;21.0;1.0;3.0;Àrbitre 3a Catalana;0.05001500549870138
143594;2026-01-10;00:00:00;JUVENIL;JUVENIL PRIMERA DIVISIÓ;GRUP 14;CAMP DE FUTBOL MPAL. DEL PLA DE BARRA;TERRES DE L'EBRE, C.F. B;LA CAVA, C.D. B;5;0;1;1;0;0;GALLEGO MARTINEZ, JOSE RAMON;Terres de l'Ebre;GALLEGO MARTINEZ, JOSE RAMON;2;-1.5245538900785154;Pla de Santa Maria, el;El Pla de Santa Maria;El Pla de Santa Maria;48.0;26.0;10.0;Àrbitre Sit.Especial;0.5052234345854872
108304;2026-01-10;08:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 12;CAMP DE FUTBOL MPAL. DE CORNELLÀ DE LLOBREGAT;FUNDACIO UNIO ESPORTIVA CORNELLA B;SANT VICENÇ DELS HORTS  ASSOC. FUTBOL A;1;1;0;0;0;0;ESTRADE PEY, ALBERT;Baix Llobregat;ESTRADE PEY, ALBERT;0;-2.5127604027918378;Cornellà de Llobregat;Cornellà de Llobregat;Cornellà de Llobregat;27.0;8.0;1.0;Àrbitre Sit.Especial;-0.31511910024917333
149952;2026-01-10;08:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 21;CAMP DE FUTBOL MPAL. ESPORTIU PITORT;HUMAES ESPORTS, C.F. A;CIUDAD COOPERATIVA, C.F. B;5;0;4;1;0;0;MARTINEZ SANCHEZ, HUGO;Baix Llobregat;MARTINEZ SANCHEZ, HUGO;5;2.4872395972081622;Desconocido;Desconocido;Desconocido;20.0;2.0;2.0;Àrbitre Cursetista 2n any;2.2091516484414906
149953;2026-01-10;08:50:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 21;CAMP DE FUTBOL MPAL. TORRE-ROJA;ATHLETIC VILADECANS FUTBOL CLUB A;CAN VIDALET, C.F. B;0;4;1;0;0;0;CASADO DALMAU, YERAY;Baix Llobregat;CASADO DALMAU, YERAY;1;-1.5127604027918378;Torre de Cabdella, la;La Torre de Cabdella;La Torre de Cabdella;21.0;4.0;4.0;Àrbitre Cursetista;-0.4375830255135853
55791;2026-01-10;09:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 4;CAMP DE FUTBOL MPAL. POBLENOU-AGAPITO FERNÁNDEZ;VILA OLIMPICA CLUB ESP. B;LLOREDA, C.F. B;14;0;0;0;0;0;BOSCH REBOLLO, ISAAC;Barcelona3;BOSCH REBOLLO, ISAAC;0;-2.5127604027918378;Barcelona 172 (la Vila Olímpica i el Bogatell);Barcelona;la Vila Olímpica i el Bogatell;18.0;2.0;2.0;Àrbitre Cursetista 2n any;0.433701551022159
108305;2026-01-10;09:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 12;CAMP DE FUTBOL MPAL. DANI JARQUE CIUTAT COOPERATIVA;CIUDAD COOPERATIVA, C.F. A;SANTBOIA, F.C. B;1;3;0;2;1;0;MARTIN VARAS, JUAN MANUEL;Baix Llobregat;MARTIN VARAS, JUAN MANUEL;3;0.48723959720816223;Sant Boi de Llobregat 11 (Ciutat Cooperativa);Sant Boi de Llobregat;Ciutat Cooperativa;42.0;24.0;1.0;Àrbitre Sit.Especial;-0.9097051141028575
27254;2026-01-10;09:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 6;CAMP DE FUTBOL MPAL. CA N´ORIAC;SABADELL NORD,CF. A;JUNIOR,C.F. B;1;7;0;0;0;0;DE LA IGLESIA MUÑOZ, VICTOR;Vallès Occidental;DE LA IGLESIA MUÑOZ, VICTOR;0;-2.5127604027918378;Sabadell 10 (Ca n'Oriac - Torreguitart - Torrent del Capellà);Sabadell;Ca n'Oriac - Torreguitart - Torrent del Capellà;35.0;17.0;2.0;Àrbitre Sit.Especial;-0.19569043760574448
152654;2026-01-10;09:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 9;CAMP DE FUTBOL COL·LEGI SAGRAT COR SARRIÀ;COL.LEGI SAGRAT COR SARRIA AMPA A;CATALONIA, U.B. C;2;4;1;4;0;0;GUARDIA FARRE, MARC;Barcelona3;GUARDIA FARRE, MARC;5;2.4872395972081622;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;28.0;11.0;2.0;Àrbitre Sit.Especial;0.48723959720816223
103511;2026-01-10;09:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 12;CAMP DE FUTBOL CLUB JUNIOR, F.C.;JUNIOR,C.F. C;CERDANYOLA VALLES, F.C. E;7;1;0;0;0;0;MARQUÈS GIRALT, ADRIÀ;Vallès Occidental;MARQUÈS GIRALT, ADRIÀ;0;-2.5127604027918378;Sant Cugat del Vallès 9 (Can Sant Joan - Sant Mamet - Vullpalleres - Can Barata - Sector Nord - Can Graells);Sant Cugat del Vallès;Can Sant Joan - Sant Mamet - Vullpalleres - Can Barata - Sector Nord - Can Graells;21.0;1.0;1.0;Àrbitre Cursetista (1r any);-0.38776040279183777
12479;2026-01-10;09:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 3;CAMP DE FUTBOL MPAL. SANTA AGNÈS;Pª BLAUGRANA DE LA ROCA DEL VALLÈS A;FUNDACIO  UNIÓ ESPORTIVA VILASSAR  C;4;5;0;0;0;0;HARRATA-SERROUKH EL HAMADANI, HAMZA;Granollers;HARRATA-SERROUKH EL HAMADANI, HAMZA;0;-2.5127604027918378;Roca del Vallès, la;La Roca del Vallès;La Roca del Vallès;27.0;8.0;2.0;Àrbitre 3a Catalana;-0.7953683801270371
140068;2026-01-10;09:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 17;CAMP DE FUTBOL COL·LEGI VIARÓ;VIARÓ, C.E. A;DAUMAR , ASSOCIACIO CLUB  B;7;4;4;0;0;1;ROCA RODRIGUEZ, XAVIER;Vallès Occidental;ROCA RODRIGUEZ, XAVIER;5;1.4754461099214846;Sant Cugat del Vallès 9 (Can Sant Joan - Sant Mamet - Vullpalleres - Can Barata - Sector Nord - Can Graells);Sant Cugat del Vallès;Can Sant Joan - Sant Mamet - Vullpalleres - Can Barata - Sector Nord - Can Graells;29.0;13.0;11.0;Àrbitre 2a Catalana;-0.5267614459844238
62374;2026-01-10;09:15:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 15;CAMP DE FUTBOL MPAL. DE CAMBRILS (1);CAMBRILS UNIÓ C.E. B;CANONJA, C.F. B;0;6;0;0;0;0;CASTILLO LEDESMA, SERGIO;Tarragona;CASTILLO LEDESMA, SERGIO;0;-2.5127604027918378;Cambrils;Cambrils;Cambrils;28.0;10.0;3.0;Àrbitre 2a Catalana;0.7517490020402575
76293;2026-01-10;09:30:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 7;CAMP DE FUTBOL COL·LEGI XALOC;BALANDRAU, ASSOCIACIÓ CULTURAL  A;VIARÓ, C.E. A;4;2;2;0;0;0;ORTEGA ALMODOVAR, DAVID;Baix Llobregat;ORTEGA ALMODOVAR, DAVID;2;-0.5127604027918378;Hospitalet de Llobregat 26 (Santa Eulàlia - Centre Sud - Ciutat de la Justícia), l';Hospitalet de Llobregat;Santa Eulàlia - Centre Sud - Ciutat de la Justícia;23.0;7.0;7.0;Àrbitre Cursetista;1.8221245888360873
135628;2026-01-10;09:30:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 26;CAMP DE FUTBOL MPAL. DE MONTBRIÓ DEL CAMP;MONTBRIO, C.E. A;FALSET ESP. A;4;1;0;0;0;0;SORO TOCINO, IKER;Tarragona;SORO TOCINO, IKER;0;-2.5127604027918378;Montbrió del Camp;Montbrió del Camp;Montbrió del Camp;24.0;9.0;1.0;Àrbitre Sit.Especial;0.630096740065305
126481;2026-01-10;10:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 4;No especificado;OAR VIC A;VILAMAJOR, C.F. A;0;3;3;1;0;0;PORTERO SELLES, ANDREU;Osona;PORTERO SELLES, ANDREU;4;1.4872395972081622;Vic;Vic;Vic;29.0;11.0;3.0;Àrbitre Lliga Elit;0.6469079298863946
99276;2026-01-10;10:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 24;CAMP DE FUTBOL MPAL. RAMON ESPASA;ESCOLA COMARCAL F. LES GARRIGUES A;FUNDACIO ESPORTIVA JOVENTUT MOLLERUSSA  A;3;2;1;0;0;0;ORDEIG VALLEJO, GUIFRE;Lleida;ORDEIG VALLEJO, GUIFRE;1;-1.5127604027918378;Borges Blanques, les;Les Borges Blanques;Les Borges Blanques;19.0;1.0;1.0;Àrbitre Cursetista (1r any);0.29750248802649437
31363;2026-01-10;10:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 22;CAMP DE FUTBOL ZEM DE RIPOLL (1);ESCOLA FUTBOL DEL RIPOLLES A.E A;PRADENC,F.C. A;1;1;2;3;0;0;BAKKALI EL BOUZAIDI, JAWAD;Osona;BAKKALI EL BOUZAIDI, JAWAD;5;1.4754461099214846;Ripoll;Ripoll;Ripoll;24.0;4.0;2.0;Àrbitre 3a Catalana;1.1539330185631398
67367;2026-01-10;10:15:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 8;CAMP DE FUTBOL COL·LEGI SALESIANS D´HORTA;SALESIANS BOSCO-HORTA CE. A;DON BOSCO, C.F. A;3;2;1;0;0;0;PERAIRE SALOM, CHRISTIAN;Barcelona3;PERAIRE SALOM, CHRISTIAN;1;-1.5127604027918378;Barcelona 124 (Sant Joan d'Horta);Barcelona;Sant Joan d'Horta;42.0;9.0;4.0;Àrbitre Sit.Especial;-0.3480593173396173
152655;2026-01-10;10:30:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 9;CAMP DE FUTBOL ESCOLA PIA DE SARRIÀ;ESCOLA PIA SARRIÀ S.E. B;AMERICAN SCHOOL OF BARCELONA ATHLETICS A;2;3;2;0;0;0;MARTINEZ SAEZ, ABRAHAM;Barcelona3;MARTINEZ SAEZ, ABRAHAM;2;-0.5127604027918378;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;53.0;38.0;13.0;Àrbitre Sit.Especial;-1.4016492916807266
112133;2026-01-10;10:30:00;CADETE;PREFERENT CADET S15;GRUP 1;No especificado;MANLLEU, A.E.C. A;FORNELLS, UE. A;3;0;0;0;0;0;AZDAD AMEZIAN, ISMAEL;Osona;AZDAD AMEZIAN, ISMAEL;0;-2.5127604027918378;Manlleu;Manlleu;Manlleu;23.0;6.0;3.0;Àrbitre Sit.Especial;1.865051484286563
58621;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 10;CAMP DE FUTBOL MPAL. DE CIRERA;CIRERA, U.D. A;ROCAFONDA CLUB FUTBOL A;8;0;2;0;1;0;BENSARGHIN ACHOUBA, AYOUB;Maresme;BENSARGHIN ACHOUBA, AYOUB;3;0.48723959720816223;Mataró 9 (Cirera);Mataró;Cirera;23.0;1.0;1.0;Àrbitre Cursetista (1r any);-0.12775102807600344
50110;2026-01-10;11:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 3;CAMP DE FUTBOL MPAL. XEVI RAMON;FUNDACIO  UNIÓ ESPORTIVA VILASSAR  B;MOLLET U.E.,CF. A;1;2;2;3;0;0;MASERO ACEVEDO, ALEJANDRO;Maresme;MASERO ACEVEDO, ALEJANDRO;5;2.4872395972081622;Sant Ramon;Sant Ramon;Sant Ramon;20.0;3.0;1.0;Àrbitre 3a Catalana;3.6433328841229535
103899;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 1;CAMP DE FUTBOL COL·LEGI BELL-LLOC;BELL LLOC, C.P. A;SANT FELIU DE GUIXOLS C.F. B;6;1;1;0;0;0;PLUMA ROVIRA, ROGER;Girona;PLUMA ROVIRA, ROGER;1;-1.5127604027918378;Bell-lloc d'Urgell;Bell-lloc d'Urgell;Bell-lloc d'Urgell;21.0;6.0;2.0;Àrbitre 1a Catalana;0.8739883191013353
103900;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 1;CAMP DE FUTBOL MPAL. DE LES MALLORQUINES;SILS, C.F. A;FARNERS, C.E. B;1;4;1;0;0;0;TORRES BELLAS, ALEX;Girona;TORRES BELLAS, ALEX;1;-1.5127604027918378;Sils;Sils;Sils;28.0;9.0;1.0;Àrbitre Sit.Especial;0.5977988110928005
135629;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 26;CAMP DE FUTBOL MPAL. DISTRICTE 5È;MAS IGLESIAS DE REUS CE. A;BASE MARC BARTRA CF B;4;0;2;0;0;0;MURILLO MARTIN, ALEX;Tarragona;MURILLO MARTIN, ALEX;2;-0.5127604027918378;Mas de Barberans;Mas de Barberans;Mas de Barberans;25.0;5.0;2.0;Àrbitre Sit.Especial;0.5282079071112901
58775;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 22;CAMP DE FUTBOL MPAL. DE SANT PAU D´ORDAL;SUBIRATS UNIO ESPORTIVA A;ODENA, C.E. A;4;5;3;3;0;0;BENÍTEZ CONCERNAU, TEO;Penedès-Garraf;BENÍTEZ CONCERNAU, TEO;6;3.4872395972081622;Sant Pau de Segúries;Sant Pau de Segúries;Sant Pau de Segúries;19.0;1.0;1.0;Àrbitre Cursetista (1r any);0.2015253114938765
52130;2026-01-10;11:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 10;CAMP DE FUTBOL MPAL. DE SOLSONA;FUTBOL BASE SOLSONA ARRELS A;SANT CUGAT FUTBOL CLUB C;0;1;1;0;0;0;FLIX FONT, POL;Lleida;FLIX FONT, POL;1;-1.5127604027918378;Solsona;Solsona;Solsona;18.0;2.0;2.0;Àrbitre Cursetista 2n any;-1.6537556820165824
143390;2026-01-10;11:00:00;CADETE;CADET PRIMERA DIVISIÓ S15;GRUP 2;CAMP DE FUTBOL ZEM DE TORROELLA DE MONTGRÍ;ESCOLA F. BAIX TER, C.E A;CELRA, U.C.E. A;0;3;1;0;0;0;MINGUEZ ROJAS, AITOR;Figueres;MINGUEZ ROJAS, AITOR;1;-1.5127604027918378;Baix Pallars;Baix Pallars;Baix Pallars;17.0;2.0;2.0;Àrbitre Cursetista 2n any;0.16772586438079037
31364;2026-01-10;11:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 22;CAMP DE FUTBOL ZEM EL DESPUJOL-VINYOLES;LA GLEVA, C.F. A;SANT QUIRZE BESORA, U.D. A;2;5;0;0;0;0;SOLER ARJONA, ÈRIC;Osona;SOLER ARJONA, ÈRIC;0;-3.5245538900785154;Desconocido;Desconocido;Desconocido;26.0;2.0;2.0;Àrbitre Cursetista 2n any;0.42812865037946524
67770;2026-01-10;11:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 47;CAMP DE FUTBOL MPAL. D'ALÀS I CERC;ENFAF CONSTRUCCIONS MODERNES ANDORRA A;ESCOLA FUTBOL BASE GUISSONA B;5;2;1;4;0;0;BOSCH YESTE, ALEIX;Lleida;BOSCH YESTE, ALEIX;5;1.4754461099214846;Alàs i Cerc;Alàs i Cerc;Alàs i Cerc;20.0;4.0;1.0;Àrbitre 3a Catalana;0.9235287427468504
86470;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 17;CAMP DE FUTBOL MPAL. DE PUIGDÀLBER;PUIGDÀLBER, F.C. A;SANT SADURNI, U.E. A;3;2;2;1;1;0;SICART MATA, RAMON;Penedès-Garraf;SICART MATA, RAMON;4;1.4872395972081622;Puigdàlber;Puigdàlber;Puigdàlber;18.0;2.0;2.0;Àrbitre Cursetista 2n any;0.6107654112973275
46805;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 4;CAMP DE FUTBOL ZEM LES ESPLANES;LLANÇA, C.E. A;LA JONQUERA, U.E. A;2;3;2;3;0;0;POT PAVON, MANUEL;Figueres;POT PAVON, MANUEL;5;2.4872395972081622;Llançà;Llançà;Llançà;48.0;19.0;11.0;Àrbitre Sit.Especial;-0.10603091923389851
118202;2026-01-10;11:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 2;CAMP DE FUTBOL MPAL. DE TOSSA DE MAR;TOSSA UNIO ESPORTIVA B;BESCANO, C.E. B;0;3;1;2;0;0;CARMONA SEVILLANO, MARCOS;Girona;CARMONA SEVILLANO, MARCOS;3;-0.5245538900785154;Tossa de Mar;Tossa de Mar;Tossa de Mar;52.0;16.0;11.0;Àrbitre Sit.Especial;0.4001934037019647
14688;2026-01-10;11:00:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 6;CAMP DE FUTBOL COL·LEGI SAGRAT COR SARRIÀ;COL.LEGI SAGRAT COR SARRIA AMPA A;LES CORTS DE BARCELONA CLUB ESP. A;9;1;0;0;0;0;BERENGUER PUCHADES, JORDI;Barcelona3;BERENGUER PUCHADES, JORDI;0;-2.5127604027918378;Sarrià de Ter;Sarrià de Ter;Sarrià de Ter;46.0;29.0;9.0;Àrbitre Sit.Especial;0.3443824543510194
47936;2026-01-10;11:15:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 9;CAMP DE FUTBOL UB ESPORTS;DIAGONAL CLUB ESP.;FUNDACIÓ ACADEMIA F. L'HOSPITALET  A;0;0;2;2;0;0;RIONEGRO PEREZ, DAVID;Barcelona1;RIONEGRO PEREZ, DAVID;4;1.4872395972081622;Barcelona 73 (Pedralbes, la Mercè i el Palau Reial);Barcelona;Pedralbes, la Mercè i el Palau Reial;39.0;14.0;14.0;Àrbitre 3a Catalana;1.0199247705996868
68506;2026-01-10;11:15:00;CADETE;PREFERENT CADET S16;GRUP 2;CAMP DE FUTBOL INEF BARCELONA;Pª BARC. ANGUERA A;CAN BUXERES, F.C. A;1;1;2;3;0;0;MAJDOUB EL GUEBASSI , YAHYA;Barcelona1;MAJDOUB EL GUEBASSI , YAHYA;5;2.4872395972081622;Barcelona;Barcelona;Barcelona;25.0;7.0;1.0;Àrbitre 3a Catalana;2.343772487508595
58622;2026-01-10;11:15:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 10;No especificado;MASNOU, C.D. A;CALELLA, C.F. B;4;2;1;3;0;0;FARRÉ MARTINO, ARNAU;Maresme;FARRÉ MARTINO, ARNAU;4;1.4872395972081622;Masnou, el;El Masnou;El Masnou;20.0;4.0;4.0;Àrbitre Cursetista;0.6516859608635491
148588;2026-01-10;11:15:00;CADETE;PREFERENT CADET S16;GRUP 1;CAMP DE FUTBOL MPAL. OLÍMPIA;SABADELL F.C., C.E. B;LES FRANQUESES, C.F. A;6;1;3;3;0;0;SALVADOR MOLINA, ALEX;Vallès Occidental;SALVADOR MOLINA, ALEX;6;3.4872395972081622;Sabadell;Sabadell;Sabadell;24.0;7.0;4.0;Àrbitre 3a Catalana;2.1130694523785247
105322;2026-01-10;11:30:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 23;CAMP DE FUTBOL MPAL. ELS PINS;BASE OLERDOLA, C.E. A;BASE TORRELLES, C.F A;0;4;1;0;0;0;PELLICER CARRILLO, NIL;Penedès-Garraf;PELLICER CARRILLO, NIL;1;-1.5127604027918378;Olèrdola;Olèrdola;Olèrdola;19.0;4.0;1.0;Àrbitre 3a Catalana;-0.37065055371025735
18759;2026-01-10;11:30:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 23;No especificado;REMEI, F.C. A;MOIÀ, C.E. A;2;3;1;0;0;0;GOMEZ SALA, ROBERT;Osona;GOMEZ SALA, ROBERT;1;-2.5245538900785154;Desconocido;Desconocido;Desconocido;43.0;25.0;5.0;Àrbitre Sit.Especial;2.1752593216526717
89642;2026-01-10;11:30:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 19;CAMP DE FUTBOL MPAL. LA DEVESA;NAVÀS,C.E. A;BALCONADA, U.E. A;8;1;2;0;0;0;OUAZIL LUKILI, WALID;Bages;OUAZIL LUKILI, WALID;2;-0.5127604027918378;Navàs;Navàs;Navàs;20.0;3.0;3.0;Àrbitre Cursetista;2.272417242344917
35068;2026-01-10;11:30:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 6;CAMP DE FUTBOL CEM CIUTAT MERIDIANA-TORRENT BOSC;UNIFICACIO CIUTAT MERIDIANA,CE A;MARTINENC, F.C. C;1;15;1;1;0;0;FERRERO MANSILLA, CARLOS;Barcelona3;FERRERO MANSILLA, CARLOS;2;-0.5127604027918378;Barcelona 146 (Torre Baró, Ciutat Meridiana i Vallbona);Barcelona;Torre Baró, Ciutat Meridiana i Vallbona;43.0;27.0;8.0;Àrbitre Sit.Especial;1.2564703664389316
147847;2026-01-10;11:45:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 13;CAMP DE FUTBOL MPAL. DE SANT PERE DE TORELLÓ;SANTPERENCA U.E. A;SANT VICENÇ TORELLO, U.E. A;3;2;2;1;0;0;BAKKALI EL BOUZAIDI, ANASS;Osona;BAKKALI EL BOUZAIDI, ANASS;3;0.48723959720816223;Sant Pere de Ribes;Sant Pere de Ribes;Sant Pere de Ribes;22.0;4.0;1.0;Àrbitre 3a Catalana;1.3639796665896717
112134;2026-01-10;11:45:00;CADETE;PREFERENT CADET S15;GRUP 1;CAMP DE FUTBOL MPAL. DE SANTA EULÀLIA DE RIUPRIMER;VIC RIUPRIMER REFO FUTBOL CLUB A;VILASSAR DALT-GIATSU, C.E. A;2;3;2;7;0;0;CRUZ AZNAR, JUAN BAUTISTA;Osona;CRUZ AZNAR, JUAN BAUTISTA;9;6.487239597208163;Santa Eulàlia de Riuprimer;Santa Eulàlia de Riuprimer;Santa Eulàlia de Riuprimer;54.0;25.0;13.0;Àrbitre Sit.Especial;1.706730665032495
127769;2026-01-10;11:45:00;CADETE;CADET SEGONA DIVISIÓ S15;GRUP 16;No especificado;ESPLUGUENC, C.F.A. B;VINYETS MOLI-VELL, C.F. B;0;5;0;0;0;0;MOUSSOU BOUYCHFAR, BILAL;Baix Llobregat;MOUSSOU BOUYCHFAR, BILAL;0;-2.5127604027918378;Esplugues de Llobregat;Esplugues de Llobregat;Esplugues de Llobregat;23.0;3.0;3.0;Àrbitre Cursetista;0.01107254725307221
62375;2026-01-10;12:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 15;CAMP DE FUTBOL COL·LEGI TURÓ;AURA-TURO, C.E.  A;PARE MANYANET, A.E. A;4;4;2;3;0;0;REDONDO VÁSQUEZ, DANIEL;Tarragona;REDONDO VÁSQUEZ, DANIEL;5;2.4872395972081622;Desconocido;Desconocido;Desconocido;20.0;5.0;1.0;Àrbitre 3a Catalana;2.693578190199545
70570;2026-01-10;12:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 4;CAMP DE FUTBOL MPAL. DE LA CANYA;LA CANYA, A.E. A;REMENCES, A.E. UNIÓ  A;1;7;0;0;0;0;CAMPS MUNTADA, JORDI;Olot;CAMPS MUNTADA, JORDI;0;-3.5245538900785154;la Canya;la Canya;la Canya;27.0;12.0;4.0;Àrbitre 2a Catalana;2.069098523568716
81803;2026-01-10;12:00:00;CADETE;CADET SEGONA DIVISIÓ S16;GRUP 3;No especificado;PENYA ESPORTIVA MONTAGUT A;FEC VALL DEL TER A;1;2;3;0;0;0;IONUT MARIAN, PETRARIU;Olot;IONUT MARIAN, PETRARIU;3;0.48723959720816223;Montagut i Oix;Montagut i Oix;Montagut i Oix;44.0;18.0;5.0;Àrbitre Sit.Especial;-0.05159505829805406
44609;2026-01-10;12:00:00;CADETE;CADET PRIMERA DIVISIÓ S16;GRUP 2;CAMP DE FUTBOL MPAL. DE SANT ESTEVE D´EN BAS;VALL D'EN BAS CLUB FUTBOL A;ATLÈTIC CLUB BANYOLES  A;2;3;1;3;0;0;ROMO HEREDIA, MANEL;Olot;ROMO HEREDIA, MANEL;4;1.4872395972081622;Sant Esteve de la Sarga;Sant Esteve de la Sarga;Sant Esteve de la Sarga;22.0;3.0;3.0;Àrbitre Cursetista;1.8551635048361557
64752;2026-01-10;12:00:00;JUVENIL;JUVENIL SEGONA DIVISIÓ;GRUP 27;CAMP DE FUTBOL MPAL. CAN BATLLE;CLUB FUTBOL DOSRIUS 2010 A;CALELLA, C.F. C;6;4;5;2;0;0;MARTINEZ ZAPATA, ANGEL;Maresme;MARTINEZ ZAPATA, ANGEL;7;3.4754461099214846;Dosrius;Dosrius;Dosrius;37.0;3.0;3.0;Àrbitre Cursetista;1.8655855687656866
